#cpu 34:58.31 total
run, score, built
2565, 0.846154, -
2566, 0.846154, -
2567, 0.846154, -
2568, 0.846154, -
2569, 0.846154, -
2570, 0.846154, -
2571, 0.846154, -
2572, 0.846154, -
2573, 0.846154, -
2574, 0.846154, -
2575, 0.846154, -
2576, 0.846154, -
2577, 0.785714, Rebuilt
2578, 0.846154, -
2579, 0.846154, -
2580, 0.846154, -
2581, 0.846154, -
2582, 0.846154, -
2583, 0.846154, -
2584, 0.846154, -
2585, 0.846154, -
2586, 0.846154, -
2587, 0.846154, -
2588, 0.846154, -
2589, 0.846154, -
2590, 0.846154, -
2591, 0.846154, -
2592, 0.846154, -
2593, 0.846154, -
2594, 0.846154, -
2595, 0.846154, -
2596, 0.846154, -
2597, 0.846154, -
2598, 0.846154, -
2599, 0.846154, -
2600, 0.846154, -
2601, 0.846154, -
2602, 0.846154, -
2603, 0.785714, Rebuilt
2603, 0.916667, -
2605, 0.916667, -
2606, 0.846154, -
2607, 0.846154, -
2608, 0.846154, -
2609, 0.846154, -
2610, 0.846154, -
2611, 0.846154, -
2612, 0.846154, -
2613, 0.846154, -
2614, 0.846154, -
2615, 0.846154, -
2616, 0.846154, -
2617, 0.846154, -
2618, 0.846154, -
2619, 0.846154, -
2620, 0.846154, -
2621, 0.846154, -
2622, 0.846154, -
2623, 0.846154, -
2624, 0.846154, -
2625, 0.846154, -
2626, 0.846154, -
2627, 0.846154, -
2628, 0.846154, -
2629, 0.846154, -
2630, 0.846154, -
2631, 0.846154, -
2632, 0.846154, -
2633, 0.846154, -
2634, 0.785714, Rebuilt
2635, 0.916667, -
2636, 0.846154, -
2637, 0.846154, -
2638, 0.846154, -
2639, 0.846154, -
2640, 0.846154, -
2641, 0.846154, -
2642, 0.846154, -
2643, 0.846154, -
2644, 0.846154, -
2645, 0.846154, -
2646, 0.846154, -
2647, 0.846154, -
2648, 0.846154, -
2649, 0.846154, -
2650, 0.846154, -
2651, 0.846154, -
2652, 0.846154, -
2653, 0.846154, -
2654, 0.846154, -
2655, 0.846154, -
2656, 0.846154, -
2657, 0.846154, -
2658, 0.846154, -
2659, 0.785714, Rebuilt
2660, 0.916667, -
2661, 0.846154, -
2662, 0.846154, -
2663, 0.846154, -
2664, 0.846154, -
2665, 0.846154, -
2666, 0.846154, -
2667, 0.846154, -
2668, 0.846154, -
2669, 0.846154, -
2670, 0.846154, -
2671, 0.846154, -
2672, 0.846154, -
2673, 0.846154, -
2674, 0.846154, -
2675, 0.846154, -
2676, 0.846154, -
2677, 0.846154, -
2678, 0.846154, -
2679, 0.846154, -
2680, 0.846154, -
2681, 0.846154, -
2682, 0.846154, -
2683, 0.846154, -
2684, 0.846154, -
2685, 0.846154, -
2686, 0.846154, -
2687, 0.846154, -
2688, 0.846154, -
2689, 0.846154, -
2690, 0.846154, -
2691, 0.846154, -
2692, 0.846154, -
2693, 0.846154, -
2694, 0.846154, -
2695, 0.846154, -
2696, 0.846154, -
2697, 0.846154, -
2698, 0.846154, -
2699, 0.846154, -
2700, 0.846154, -
2701, 0.846154, -
2702, 0.846154, -
2703, 0.846154, -
2704, 0.846154, -
2705, 0.846154, -
2706, 0.846154, -
2707, 0.846154, -
2708, 0.846154, -
2709, 0.846154, -
2710, 0.846154, -
2711, 0.846154, -
2712, 0.846154, -
2713, 0.846154, -
2714, 0.846154, -
2715, 0.846154, -
2716, 0.846154, -
2717, 0.846154, -
2718, 0.846154, -
2719, 0.785714, Rebuilt
2720, 0.846154, -
2721, 0.846154, -
2722, 0.846154, -
2723, 0.846154, -
2724, 0.846154, -
2725, 0.846154, -
2726, 0.846154, -
2727, 0.846154, -
2728, 0.846154, -
2729, 0.846154, -
2730, 0.846154, -
2731, 0.846154, -
2732, 0.846154, -
2733, 0.846154, -
2734, 0.846154, -
2735, 0.846154, -
2736, 0.846154, -
2737, 0.846154, -
2738, 0.846154, -
2739, 0.846154, -
2740, 0.846154, -
2741, 0.846154, -
2742, 0.846154, -
2743, 0.846154, -
2744, 0.846154, -
2745, 0.846154, -
2746, 0.846154, -
2747, 0.846154, -
2748, 0.846154, -
2749, 0.846154, -
2750, 0.846154, -
2751, 0.846154, -
2752, 0.846154, -
2753, 0.846154, -
2754, 0.846154, -
2755, 0.846154, -
2756, 0.846154, -
2757, 0.846154, -
2758, 0.846154, -
2759, 0.846154, -
2760, 0.846154, -
2761, 0.846154, -
2762, 0.846154, -
2763, 0.846154, -
2764, 0.846154, -
2765, 0.846154, -
2766, 0.846154, -
2767, 0.846154, -
2768, 0.846154, -
2769, 0.846154, -
2770, 0.846154, -
2771, 0.846154, -
2772, 0.846154, -
2773, 0.846154, -
2774, 0.846154, -
2775, 0.846154, -
2776, 0.846154, -
2777, 0.846154, -
2778, 0.846154, -
2779, 0.846154, -
2780, 0.846154, -
2781, 0.846154, -
2782, 0.846154, -
2783, 0.846154, -
2784, 0.846154, -
2785, 0.846154, -
2786, 0.846154, -
2787, 0.846154, -
2788, 0.846154, -
2789, 0.846154, -
2790, 0.846154, -
2791, 0.846154, -
2792, 0.846154, -
2793, 0.846154, -
2794, 0.846154, -
2795, 0.846154, -
2796, 0.846154, -
2797, 0.785714, Rebuilt
2798, 0.846154, -
2799, 0.846154, -
2800, 0.846154, -
2801, 0.846154, -
2802, 0.846154, -
2803, 0.846154, -
2804, 0.846154, -
2805, 0.846154, -
2806, 0.846154, -
2807, 0.846154, -
2808, 0.846154, -
2809, 0.846154, -
2810, 0.846154, -
2811, 0.846154, -
2812, 0.846154, -
2813, 0.846154, -
2814, 0.846154, -
2815, 0.846154, -
2816, 0.846154, -
2817, 0.846154, -
2818, 0.846154, -
2819, 0.846154, -
2820, 0.846154, -
2821, 0.846154, -
2822, 0.846154, -
2823, 0.846154, -
2824, 0.846154, -
2825, 0.846154, -
2826, 0.846154, -
2827, 0.846154, -
2828, 0.846154, -
2829, 0.846154, -
2830, 0.846154, -
2831, 0.846154, -
2832, 0.846154, -
2833, 0.846154, -
2834, 0.846154, -
2835, 0.846154, -
2836, 0.846154, -
2837, 0.846154, -
2838, 0.846154, -
2839, 0.846154, -
2840, 0.846154, -
2841, 0.846154, -
2842, 0.846154, -
2843, 0.846154, -
2844, 0.846154, -
2845, 0.846154, -
2846, 0.846154, -
2847, 0.846154, -
2848, 0.846154, -
2849, 0.846154, -
2850, 0.846154, -
2851, 0.846154, -
2852, 0.846154, -
2853, 0.846154, -
2854, 0.846154, -
2855, 0.846154, -
2856, 0.846154, -
2857, 0.846154, -
2858, 0.846154, -
2859, 0.846154, -
2860, 0.846154, -
2861, 0.846154, -
2862, 0.846154, -
2863, 0.846154, -
2863, 0.846154, -
2865, 0.846154, -
2866, 0.846154, -
2867, 0.846154, -
2868, 0.846154, -
2869, 0.846154, -
2870, 0.846154, -
2871, 0.846154, -
2872, 0.846154, -
2873, 0.846154, -
2874, 0.846154, -
2875, 0.846154, -
2876, 0.846154, -
2877, 0.846154, -
2878, 0.846154, -
2879, 0.846154, -
2880, 0.846154, -
2881, 0.846154, -
2882, 0.846154, -
2883, 0.846154, -
2884, 0.846154, -
2885, 0.846154, -
2886, 0.846154, -
2887, 0.846154, -
2888, 0.846154, -
2889, 0.846154, -
2890, 0.846154, -
2891, 0.846154, -
2892, 0.846154, -
2893, 0.846154, -
2893, 0.846154, -
2895, 0.846154, -
2896, 0.846154, -
2897, 0.846154, -
2898, 0.846154, -
2899, 0.846154, -
2900, 0.846154, -
2900, 0.846154, -
2902, 0.846154, -
2903, 0.846154, -
2904, 0.846154, -
2905, 0.846154, -
2906, 0.846154, -
2907, 0.846154, -
2908, 0.846154, -
2909, 0.846154, -
2910, 0.846154, -
2911, 0.785714, Rebuilt
2912, 0.846154, -
2913, 0.846154, -
2914, 0.846154, -
2915, 0.846154, -
2916, 0.846154, -
2917, 0.846154, -
2918, 0.846154, -
2919, 0.846154, -
2920, 0.846154, -
2921, 0.846154, -
2922, 0.846154, -
2923, 0.846154, -
2924, 0.846154, -
2925, 0.846154, -
2926, 0.846154, -
2927, 0.846154, -
2928, 0.846154, -
2929, 0.846154, -
2930, 0.846154, -
2931, 0.846154, -
2932, 0.846154, -
2933, 0.846154, -
2934, 0.846154, -
2935, 0.846154, -
2936, 0.846154, -
2937, 0.846154, -
2938, 0.846154, -
2939, 0.846154, -
2940, 0.846154, -
2941, 0.846154, -
2942, 0.846154, -
2943, 0.846154, -
2944, 0.846154, -
2945, 0.846154, -
2946, 0.846154, -
2947, 0.846154, -
2948, 0.846154, -
2949, 0.846154, -
2950, 0.846154, -
2951, 0.846154, -
2952, 0.846154, -
2953, 0.846154, -
2954, 0.846154, -
2955, 0.846154, -
2956, 0.846154, -
2957, 0.846154, -
2957, 0.846154, -
2959, 0.846154, -
2960, 0.846154, -
2961, 0.846154, -
2962, 0.785714, Rebuilt
2963, 0.916667, -
2964, 0.916667, -
2965, 0.846154, -
2966, 0.846154, -
2967, 0.846154, -
2968, 0.846154, -
2969, 0.846154, -
2970, 0.846154, -
2971, 0.846154, -
2972, 0.846154, -
2973, 0.846154, -
2974, 0.846154, -
2975, 0.846154, -
2976, 0.846154, -
2977, 0.846154, -
2978, 0.846154, -
2979, 0.846154, -
2980, 0.846154, -
2981, 0.846154, -
2982, 0.846154, -
2983, 0.846154, -
2984, 0.846154, -
2985, 0.846154, -
2986, 0.846154, -
2987, 0.846154, -
2988, 0.846154, -
2989, 0.846154, -
2990, 0.846154, -
2991, 0.846154, -
2992, 0.846154, -
2993, 0.846154, -
2994, 0.846154, -
2995, 0.846154, -
2996, 0.846154, -
2997, 0.846154, -
2998, 0.846154, -
2999, 0.846154, -
3000, 0.846154, -
3001, 0.846154, -
3002, 0.846154, -
3003, 0.846154, -
3004, 0.846154, -
3005, 0.846154, -
3006, 0.846154, -
3007, 0.846154, -
3008, 0.846154, -
3009, 0.846154, -
3010, 0.846154, -
3010, 0.846154, -
3012, 0.846154, -
3013, 0.846154, -
3014, 0.846154, -
3015, 0.846154, -
3016, 0.846154, -
3017, 0.846154, -
3018, 0.846154, -
3019, 0.846154, -
3020, 0.846154, -
3021, 0.846154, -
3022, 0.785714, Rebuilt
3023, 0.916667, -
3024, 0.916667, -
3025, 0.846154, -
3025, 0.846154, -
3027, 0.846154, -
3028, 0.846154, -
3029, 0.846154, -
3030, 0.846154, -
3031, 0.846154, -
3032, 0.846154, -
3033, 0.846154, -
3034, 0.846154, -
3035, 0.846154, -
3036, 0.846154, -
3037, 0.846154, -
3038, 0.846154, -
3039, 0.846154, -
3040, 0.846154, -
3041, 0.846154, -
3042, 0.846154, -
3043, 0.846154, -
3044, 0.846154, -
3045, 0.846154, -
3046, 0.846154, -
3047, 0.846154, -
3048, 0.846154, -
3049, 0.846154, -
3050, 0.846154, -
3051, 0.846154, -
3052, 0.846154, -
3053, 0.846154, -
3054, 0.846154, -
3055, 0.846154, -
3056, 0.846154, -
3057, 0.846154, -
3058, 0.846154, -
3059, 0.846154, -
3060, 0.846154, -
3061, 0.846154, -
3062, 0.846154, -
3063, 0.846154, -
3064, 0.846154, -
3065, 0.846154, -
3066, 0.846154, -
3067, 0.846154, -
3068, 0.846154, -
3069, 0.846154, -
3070, 0.846154, -
3071, 0.846154, -
3072, 0.846154, -
3073, 0.846154, -
3074, 0.846154, -
3075, 0.846154, -
3076, 0.846154, -
3077, 0.846154, -
3078, 0.846154, -
3079, 0.846154, -
3080, 0.846154, -
3081, 0.846154, -
3082, 0.846154, -
3083, 0.846154, -
3084, 0.846154, -
3085, 0.846154, -
3086, 0.846154, -
3087, 0.846154, -
3088, 0.846154, -
3089, 0.846154, -
3090, 0.846154, -
3091, 0.846154, -
3092, 0.846154, -
3093, 0.846154, -
3094, 0.846154, -
3095, 0.846154, -
3096, 0.846154, -
3097, 0.846154, -
3098, 0.846154, -
3099, 0.846154, -
3100, 0.846154, -
3101, 0.846154, -
3102, 0.846154, -
3103, 0.846154, -
3104, 0.846154, -
3105, 0.846154, -
3106, 0.846154, -
3107, 0.846154, -
3108, 0.846154, -
3109, 0.846154, -
3110, 0.846154, -
3111, 0.846154, -
3112, 0.846154, -
3113, 0.846154, -
3114, 0.846154, -
3115, 0.846154, -
3116, 0.846154, -
3117, 0.846154, -
3118, 0.846154, -
3119, 0.846154, -
3120, 0.846154, -
3121, 0.846154, -
3122, 0.846154, -
3123, 0.846154, -
3124, 0.846154, -
3125, 0.846154, -
3126, 0.846154, -
3127, 0.846154, -
3128, 0.846154, -
3129, 0.846154, -
3130, 0.846154, -
3131, 0.846154, -
3132, 0.846154, -
3133, 0.846154, -
3134, 0.846154, -
3135, 0.846154, -
3136, 0.846154, -
3137, 0.846154, -
3138, 0.846154, -
3139, 0.846154, -
3140, 0.846154, -
3141, 0.846154, -
3142, 0.846154, -
3143, 0.846154, -
3144, 0.846154, -
3145, 0.846154, -
3146, 0.846154, -
3147, 0.846154, -
3148, 0.846154, -
3149, 0.846154, -
3150, 0.846154, -
3151, 0.846154, -
3152, 0.846154, -
3153, 0.785714, Rebuilt
3153, 0.846154, -
3155, 0.846154, -
3156, 0.846154, -
3157, 0.846154, -
3158, 0.846154, -
3159, 0.846154, -
3160, 0.846154, -
3161, 0.846154, -
3162, 0.846154, -
3163, 0.846154, -
3164, 0.846154, -
3165, 0.846154, -
3166, 0.846154, -
3167, 0.846154, -
3168, 0.846154, -
3169, 0.846154, -
3170, 0.846154, -
3171, 0.846154, -
3172, 0.846154, -
3173, 0.846154, -
3174, 0.846154, -
3175, 0.846154, -
3176, 0.846154, -
3177, 0.846154, -
3178, 0.846154, -
3179, 0.846154, -
3180, 0.846154, -
3181, 0.846154, -
3182, 0.846154, -
3183, 0.846154, -
3184, 0.846154, -
3185, 0.846154, -
3186, 0.846154, -
3187, 0.846154, -
3188, 0.846154, -
3189, 0.846154, -
3190, 0.846154, -
3191, 0.846154, -
3192, 0.846154, -
3193, 0.846154, -
3194, 0.846154, -
3195, 0.846154, -
3196, 0.846154, -
3197, 0.846154, -
3198, 0.846154, -
3199, 0.846154, -
3200, 0.846154, -
3201, 0.846154, -
3202, 0.846154, -
3203, 0.846154, -
3204, 0.846154, -
3205, 0.846154, -
3206, 0.846154, -
3207, 0.846154, -
3208, 0.846154, -
3209, 0.846154, -
3210, 0.846154, -
3211, 0.846154, -
3212, 0.846154, -
3213, 0.846154, -
3214, 0.846154, -
3215, 0.846154, -
3216, 0.846154, -
3217, 0.846154, -
3218, 0.846154, -
3219, 0.846154, -
3220, 0.846154, -
3221, 0.846154, -
3222, 0.846154, -
3223, 0.846154, -
3224, 0.846154, -
3225, 0.846154, -
3226, 0.846154, -
3227, 0.846154, -
3228, 0.846154, -
3229, 0.846154, -
3230, 0.846154, -
3231, 0.846154, -
3232, 0.846154, -
3233, 0.846154, -
3234, 0.846154, -
3235, 0.846154, -
3236, 0.846154, -
3237, 0.846154, -
3238, 0.846154, -
3239, 0.846154, -
3240, 0.846154, -
3241, 0.846154, -
3242, 0.846154, -
3243, 0.846154, -
3244, 0.846154, -
3245, 0.846154, -
3246, 0.846154, -
3247, 0.846154, -
3248, 0.846154, -
3249, 0.846154, -
3250, 0.846154, -
3251, 0.846154, -
3252, 0.846154, -
3253, 0.846154, -
3254, 0.846154, -
3255, 0.846154, -
3256, 0.846154, -
3257, 0.846154, -
3258, 0.846154, -
3259, 0.846154, -
3260, 0.846154, -
3261, 0.846154, -
3262, 0.846154, -
3263, 0.846154, -
3264, 0.846154, -
3265, 0.846154, -
3266, 0.846154, -
3267, 0.846154, -
3268, 0.846154, -
3268, 0.846154, -
3270, 0.846154, -
3271, 0.846154, -
3272, 0.846154, -
3273, 0.846154, -
3274, 0.846154, -
3275, 0.846154, -
3276, 0.846154, -
3277, 0.846154, -
3278, 0.846154, -
3279, 0.846154, -
3280, 0.846154, -
3281, 0.846154, -
3282, 0.785714, Rebuilt
3283, 0.846154, -
3284, 0.846154, -
3285, 0.846154, -
3286, 0.846154, -
3287, 0.846154, -
3288, 0.846154, -
3289, 0.846154, -
3290, 0.846154, -
3291, 0.846154, -
3292, 0.846154, -
3293, 0.846154, -
3294, 0.846154, -
3295, 0.846154, -
3296, 0.846154, -
3297, 0.846154, -
3298, 0.846154, -
3299, 0.846154, -
3300, 0.846154, -
3301, 0.846154, -
3302, 0.846154, -
3303, 0.785714, Rebuilt
3304, 0.916667, -
3305, 0.916667, -
3306, 0.846154, -
3307, 0.846154, -
3308, 0.846154, -
3309, 0.846154, -
3310, 0.846154, -
3311, 0.846154, -
3312, 0.846154, -
3313, 0.846154, -
3314, 0.846154, -
3315, 0.846154, -
3316, 0.846154, -
3317, 0.846154, -
3318, 0.846154, -
3319, 0.846154, -
3320, 0.846154, -
3321, 0.846154, -
3322, 0.846154, -
3323, 0.846154, -
3324, 0.846154, -
3325, 0.846154, -
3326, 0.846154, -
3327, 0.846154, -
3327, 0.785714, Rebuilt
3329, 0.916667, -
3330, 0.846154, -
3331, 0.846154, -
3332, 0.846154, -
3333, 0.846154, -
3334, 0.846154, -
3335, 0.846154, -
3336, 0.846154, -
3337, 0.846154, -
3338, 0.846154, -
3339, 0.846154, -
3340, 0.846154, -
3341, 0.846154, -
3342, 0.846154, -
3343, 0.846154, -
3344, 0.846154, -
3345, 0.846154, -
3346, 0.846154, -
3347, 0.846154, -
3348, 0.846154, -
3349, 0.846154, -
3350, 0.846154, -
3351, 0.846154, -
3352, 0.846154, -
3353, 0.846154, -
3354, 0.846154, -
3355, 0.846154, -
3356, 0.846154, -
3357, 0.846154, -
3358, 0.846154, -
3359, 0.846154, -
3360, 0.846154, -
3361, 0.846154, -
3362, 0.846154, -
3363, 0.846154, -
3364, 0.846154, -
3365, 0.846154, -
3366, 0.846154, -
3367, 0.846154, -
3368, 0.846154, -
3369, 0.846154, -
3370, 0.846154, -
3371, 0.846154, -
3372, 0.846154, -
3373, 0.846154, -
3374, 0.846154, -
3375, 0.846154, -
3376, 0.846154, -
3377, 0.846154, -
3378, 0.846154, -
3379, 0.846154, -
3380, 0.846154, -
3381, 0.846154, -
3382, 0.846154, -
3383, 0.846154, -
3384, 0.785714, Rebuilt
3385, 0.846154, -
3386, 0.846154, -
3387, 0.846154, -
3388, 0.846154, -
3389, 0.846154, -
3390, 0.846154, -
3391, 0.846154, -
3391, 0.846154, -
3393, 0.846154, -
3394, 0.846154, -
3395, 0.846154, -
3396, 0.846154, -
3397, 0.846154, -
3398, 0.846154, -
3399, 0.846154, -
3400, 0.846154, -
3401, 0.846154, -
3402, 0.846154, -
3403, 0.846154, -
3404, 0.846154, -
3405, 0.846154, -
3406, 0.846154, -
3407, 0.846154, -
3408, 0.846154, -
3409, 0.846154, -
3410, 0.846154, -
3411, 0.846154, -
3412, 0.846154, -
3413, 0.846154, -
3414, 0.846154, -
3415, 0.846154, -
3416, 0.846154, -
3417, 0.846154, -
3418, 0.846154, -
3419, 0.846154, -
3420, 0.846154, -
3421, 0.846154, -
3422, 0.846154, -
3423, 0.846154, -
3424, 0.846154, -
3425, 0.846154, -
3426, 0.846154, -
3427, 0.846154, -
3428, 0.846154, -
3429, 0.846154, -
3430, 0.846154, -
3431, 0.846154, -
3432, 0.846154, -
3433, 0.846154, -
3434, 0.846154, -
3435, 0.846154, -
3436, 0.846154, -
3437, 0.846154, -
3438, 0.846154, -
3439, 0.846154, -
3440, 0.846154, -
3441, 0.846154, -
3442, 0.846154, -
3443, 0.846154, -
3444, 0.846154, -
3445, 0.846154, -
3446, 0.846154, -
3447, 0.846154, -
3448, 0.846154, -
3449, 0.846154, -
3450, 0.846154, -
3451, 0.846154, -
3452, 0.846154, -
3453, 0.846154, -
3454, 0.846154, -
3455, 0.846154, -
3456, 0.846154, -
3457, 0.846154, -
3458, 0.846154, -
3459, 0.785714, Rebuilt
3460, 0.846154, -
3461, 0.846154, -
3462, 0.846154, -
3463, 0.846154, -
3464, 0.846154, -
3465, 0.846154, -
3466, 0.846154, -
3467, 0.846154, -
3468, 0.846154, -
3469, 0.846154, -
3470, 0.846154, -
3471, 0.846154, -
3472, 0.846154, -
3473, 0.846154, -
3474, 0.846154, -
3475, 0.846154, -
3476, 0.846154, -
3477, 0.846154, -
3478, 0.846154, -
3479, 0.846154, -
3480, 0.846154, -
3481, 0.846154, -
3482, 0.846154, -
3483, 0.846154, -
3484, 0.846154, -
3485, 0.846154, -
3486, 0.846154, -
3487, 0.785714, Rebuilt
3488, 0.846154, -
3489, 0.846154, -
3490, 0.846154, -
3491, 0.846154, -
3492, 0.846154, -
3493, 0.846154, -
3494, 0.846154, -
3495, 0.846154, -
3496, 0.846154, -
3497, 0.846154, -
3498, 0.846154, -
3499, 0.846154, -
3500, 0.846154, -
3501, 0.846154, -
3502, 0.846154, -
3503, 0.846154, -
3504, 0.846154, -
3505, 0.846154, -
3506, 0.846154, -
3507, 0.846154, -
3508, 0.846154, -
3509, 0.846154, -
3510, 0.846154, -
3511, 0.846154, -
3512, 0.846154, -
3513, 0.846154, -
3514, 0.846154, -
3515, 0.846154, -
3516, 0.846154, -
3517, 0.846154, -
3517, 0.846154, -
3519, 0.846154, -
3520, 0.846154, -
3521, 0.846154, -
3522, 0.846154, -
3523, 0.846154, -
3524, 0.846154, -
3525, 0.846154, -
3526, 0.846154, -
3527, 0.846154, -
3528, 0.846154, -
3529, 0.846154, -
3530, 0.846154, -
3531, 0.846154, -
3532, 0.846154, -
3533, 0.846154, -
3534, 0.846154, -
3535, 0.846154, -
3536, 0.846154, -
3537, 0.846154, -
3538, 0.846154, -
3539, 0.846154, -
3540, 0.846154, -
3541, 0.785714, Rebuilt
3542, 0.916667, -
3543, 0.846154, -
3544, 0.846154, -
3545, 0.846154, -
3546, 0.846154, -
3547, 0.846154, -
3548, 0.846154, -
3549, 0.846154, -
3550, 0.846154, -
3551, 0.846154, -
3552, 0.846154, -
3553, 0.846154, -
3554, 0.846154, -
3555, 0.846154, -
3556, 0.846154, -
3557, 0.846154, -
3558, 0.846154, -
3559, 0.846154, -
3560, 0.846154, -
3561, 0.846154, -
3562, 0.846154, -
3563, 0.846154, -
3564, 0.846154, -
3565, 0.846154, -
3566, 0.846154, -
3567, 0.846154, -
3568, 0.846154, -
3569, 0.846154, -
3570, 0.846154, -
3571, 0.846154, -
3572, 0.846154, -
3573, 0.846154, -
3574, 0.785714, Rebuilt
3575, 0.916667, -
3576, 0.846154, -
3577, 0.846154, -
3578, 0.846154, -
3579, 0.846154, -
3580, 0.846154, -
3581, 0.846154, -
3582, 0.846154, -
3583, 0.846154, -
3584, 0.846154, -
3585, 0.846154, -
3586, 0.846154, -
3587, 0.846154, -
3588, 0.846154, -
3589, 0.846154, -
3590, 0.846154, -
3591, 0.846154, -
3592, 0.846154, -
3593, 0.846154, -
3594, 0.846154, -
3595, 0.846154, -
3596, 0.846154, -
3597, 0.846154, -
3598, 0.846154, -
3599, 0.846154, -
3600, 0.846154, -
3601, 0.846154, -
3602, 0.846154, -
3603, 0.846154, -
3604, 0.846154, -
3605, 0.846154, -
3606, 0.846154, -
3607, 0.846154, -
3608, 0.846154, -
3609, 0.846154, -
3610, 0.846154, -
3611, 0.846154, -
3612, 0.846154, -
3613, 0.846154, -
3614, 0.846154, -
3615, 0.846154, -
3616, 0.846154, -
3617, 0.846154, -
3618, 0.846154, -
3619, 0.846154, -
3620, 0.846154, -
3621, 0.846154, -
3622, 0.846154, -
3623, 0.846154, -
3624, 0.846154, -
3625, 0.846154, -
3626, 0.846154, -
3627, 0.846154, -
3628, 0.846154, -
3629, 0.785714, Rebuilt
3630, 0.846154, -
3631, 0.846154, -
3632, 0.846154, -
3633, 0.846154, -
3634, 0.846154, -
3635, 0.846154, -
3636, 0.846154, -
3637, 0.846154, -
3638, 0.846154, -
3639, 0.846154, -
3640, 0.846154, -
3641, 0.846154, -
3642, 0.846154, -
3643, 0.846154, -
3644, 0.846154, -
3645, 0.846154, -
3646, 0.846154, -
3647, 0.846154, -
3648, 0.846154, -
3649, 0.846154, -
3650, 0.846154, -
3651, 0.846154, -
3652, 0.846154, -
3653, 0.846154, -
3654, 0.846154, -
3655, 0.846154, -
3656, 0.846154, -
3657, 0.846154, -
3658, 0.846154, -
3659, 0.846154, -
3660, 0.846154, -
3661, 0.846154, -
3662, 0.846154, -
3663, 0.846154, -
3664, 0.846154, -
3665, 0.846154, -
3666, 0.846154, -
3667, 0.846154, -
3668, 0.846154, -
3669, 0.846154, -
3670, 0.846154, -
3671, 0.846154, -
3672, 0.846154, -
3673, 0.846154, -
3674, 0.846154, -
3675, 0.846154, -
3676, 0.846154, -
3677, 0.846154, -
3678, 0.846154, -
3679, 0.846154, -
3680, 0.846154, -
3681, 0.846154, -
3682, 0.846154, -
3683, 0.846154, -
3684, 0.846154, -
3685, 0.846154, -
3686, 0.846154, -
3687, 0.846154, -
3688, 0.846154, -
3689, 0.846154, -
3690, 0.846154, -
3691, 0.846154, -
3692, 0.846154, -
3693, 0.846154, -
3694, 0.846154, -
3695, 0.846154, -
3696, 0.846154, -
3697, 0.846154, -
3698, 0.846154, -
3699, 0.846154, -
3700, 0.846154, -
3701, 0.846154, -
3702, 0.846154, -
3703, 0.846154, -
3704, 0.846154, -
3705, 0.846154, -
3706, 0.846154, -
3707, 0.846154, -
3708, 0.846154, -
3709, 0.846154, -
3710, 0.846154, -
3711, 0.846154, -
3712, 0.846154, -
3713, 0.846154, -
3714, 0.846154, -
3715, 0.846154, -
3716, 0.846154, -
3717, 0.846154, -
3718, 0.846154, -
3719, 0.846154, -
3720, 0.846154, -
3721, 0.846154, -
3722, 0.846154, -
3723, 0.846154, -
3724, 0.846154, -
3725, 0.846154, -
3726, 0.846154, -
3727, 0.846154, -
3728, 0.846154, -
3729, 0.846154, -
3730, 0.846154, -
3731, 0.846154, -
3732, 0.846154, -
3733, 0.846154, -
3734, 0.846154, -
3735, 0.846154, -
3736, 0.846154, -
3737, 0.846154, -
3738, 0.846154, -
3739, 0.846154, -
3740, 0.846154, -
3741, 0.846154, -
3742, 0.846154, -
3743, 0.846154, -
3744, 0.846154, -
3745, 0.846154, -
3746, 0.846154, -
3747, 0.846154, -
3748, 0.846154, -
3749, 0.846154, -
3750, 0.846154, -
3751, 0.846154, -
3752, 0.846154, -
3753, 0.846154, -
3754, 0.785714, Rebuilt
3755, 0.846154, -
3756, 0.846154, -
3757, 0.846154, -
3758, 0.846154, -
3759, 0.846154, -
3760, 0.846154, -
3761, 0.846154, -
3762, 0.846154, -
3763, 0.846154, -
3764, 0.846154, -
3765, 0.846154, -
3766, 0.846154, -
3767, 0.846154, -
3768, 0.846154, -
3769, 0.846154, -
3770, 0.846154, -
3771, 0.846154, -
3772, 0.846154, -
3773, 0.846154, -
3774, 0.846154, -
3775, 0.846154, -
3776, 0.846154, -
3777, 0.846154, -
3778, 0.846154, -
3779, 0.846154, -
3780, 0.846154, -
3781, 0.846154, -
3782, 0.846154, -
3783, 0.846154, -
3784, 0.846154, -
3785, 0.846154, -
3786, 0.846154, -
3787, 0.846154, -
3788, 0.846154, -
3789, 0.846154, -
3790, 0.846154, -
3791, 0.846154, -
3792, 0.846154, -
3793, 0.846154, -
3794, 0.846154, -
3795, 0.846154, -
3796, 0.846154, -
3797, 0.846154, -
3798, 0.846154, -
3799, 0.846154, -
3800, 0.846154, -
3801, 0.846154, -
3802, 0.846154, -
3803, 0.846154, -
3804, 0.846154, -
3805, 0.846154, -
3806, 0.846154, -
3807, 0.846154, -
3808, 0.846154, -
3809, 0.785714, Rebuilt
3810, 0.846154, -
3811, 0.846154, -
3812, 0.846154, -
3813, 0.846154, -
3814, 0.846154, -
3815, 0.846154, -
3816, 0.846154, -
3817, 0.846154, -
3818, 0.846154, -
3819, 0.846154, -
3820, 0.846154, -
3821, 0.846154, -
3822, 0.846154, -
3823, 0.846154, -
3824, 0.846154, -
3825, 0.846154, -
