initial_ang_1,initial_ang_2,initial_ang_3,initial_ang_4,initial_ang_5,target_pos_x,target_pos_y,target_pos_z,final_ang_1,final_ang_2,final_ang_3,final_ang_4,final_ang_5,algorithm
0,0,0,0,0,-457.874,187.532,182.511,2.75271,0.424805,0.0278222,0.704648,4.41349,NN_Adam
0,0,0,0,0,-184.489,0.327149,593.382,3.13956,0.725247,0.485975,1.985,3.33779,NN_Adam
0,0,0,0,0,15.2842,344.92,257.365,1.52649,0.0852655,1.93176,5.72334,4.84654,NN_Adam
0,0,0,0,0,84.8316,155.65,83.9553,4.21318,5.26865,3.20583,2.71035,0.353671,NN_Adam
0,0,0,0,0,-384.009,-74.3599,108.382,3.33273,0.223634,0.679587,5.98314,0.721104,NN_Adam
0,0,0,0,0,-186.894,-144.512,460.29,0.657996,1.29307,1.40224,1.50772,0.873547,NN_Adam
0,0,0,0,0,-110.333,114.214,539.532,2.33881,0.272744,1.27007,1.72348,3.33779,NN_Adam
0,0,0,0,0,-308.571,114.477,488.251,2.7862,0.704711,0.952864,0.42439,2.39757,NN_Adam
0,0,0,0,0,-326.946,-354.315,47.0769,3.96691,5.62552,1.1383,0.774352,1.08158,NN_Adam
0,0,0,0,0,25.3451,-464.611,144.009,4.76673,0.48105,6.24169,0.477948,5.80573,NN_Adam
0,0,0,0,0,358.728,-191.3,302.038,2.65155,2.40705,1.05381,0.806319,2.71482,NN_Adam
0,0,0,0,0,-381.977,235.257,282.504,2.58944,0.0937104,1.14588,0.300461,0.999488,NN_Adam
0,0,0,0,0,84.8697,-15.9441,223.339,6.09746,4.73284,4.043,6.12042,0.955645,NN_Adam
0,0,0,0,0,-27.8412,427.763,191.586,1.63561,0.5474,0.269442,0.0870439,0.458874,NN_Adam
0,0,0,0,0,-510.655,92.6617,185.71,2.96191,5.99782,0.30296,1.92949,0.322384,NN_Adam
0,0,0,0,0,-197.518,-425.148,211.286,1.13585,2.90685,0.0881221,1.67844,1.4549,NN_Adam
0,0,0,0,0,-449.191,-146.713,148.837,3.45711,5.67757,0.373865,2.39254,0.384745,NN_Adam
0,0,0,0,0,149.763,-327.24,77.8068,1.99989,3.64502,0.482178,0.0103578,4.79934,NN_Adam
0,0,0,0,0,-487.173,77.9052,66.3939,2.98292,5.75372,1.0174,0.775701,4.41349,NN_Adam
0,0,0,0,0,-122.828,304.754,397.591,1.95385,1.41737,6.00933,0.30952,1.23374,NN_Adam
0,0,0,0,0,-126.154,349.005,524.352,1.91761,0.757598,0.0680592,1.65324,5.36892,NN_Adam
0,0,0,0,0,146.938,-379.982,7.94968,1.93948,3.11105,1.05744,0.673389,1.63146,NN_Adam
0,0,0,0,0,395.433,141.312,239.246,0.34319,5.43662,1.50991,1.52036,2.76285,NN_Adam
0,0,0,0,0,-84.3312,82.263,209.994,5.51014,3.27398,1.21034,4.7867,0.0907237,NN_Adam
0,0,0,0,0,-230.356,235.89,221.521,2.34416,0.721643,0.609883,5.70223,6.07848,NN_Adam
0,0,0,0,0,52.3346,-258.912,67.4878,1.77019,2.02175,2.46294,0.64103,1.73232,NN_Adam
0,0,0,0,0,-114.585,-305.88,344.5,1.21226,1.89773,0.471528,2.54386,1.4549,NN_Adam
0,0,0,0,0,472.921,102.214,136.712,0.212579,5.80317,1.23689,0.668944,2.89142,NN_Adam
0,0,0,0,0,5.16514,314.537,476.795,1.55418,0.307067,1.43947,0.584686,0.374479,NN_Adam
0,0,0,0,0,72.6309,-5.57968,129.968,3.06503,5.95848,2.31602,3.15185,0.353671,NN_Adam
0,0,0,0,0,-251.389,-355.571,421.819,4.09669,0.230128,0.310938,1.92614,1.21809,NN_Adam
0,0,0,0,0,-332.912,-300.361,288.877,0.733795,3.01053,5.89388,1.83658,0.721104,NN_Adam
0,0,0,0,0,531.69,-96.4502,124.856,6.10365,6.20579,0.0279557,1.60428,1.50097,NN_Adam
0,0,0,0,0,-46.94,536.698,167.364,1.65798,6.22373,0.0823155,1.67002,0.458874,NN_Adam
0,0,0,0,0,29.5533,-191.987,113.235,4.86503,1.17495,5.4006,5.86246,5.26321,NN_Adam
0,0,0,0,0,46.1704,247.157,301.686,1.38603,0.663038,4.03778,4.25719,6.17791,NN_Adam
0,0,0,0,0,86.0629,-118.58,287.017,5.34002,4.73505,3.36436,0.60858,0.955645,NN_Adam
0,0,0,0,0,-179.492,238.235,329.569,2.21635,1.01254,4.11026,3.66519,6.17791,NN_Adam
0,0,0,0,0,-160.913,-461.51,187.86,4.3767,6.18701,0.94791,0.505714,0.191397,NN_Adam
0,0,0,0,0,115.615,-158.55,442.002,2.20066,3.44768,4.53469,1.74166,1.61524,NN_Adam
0,0,0,0,0,285.755,228.829,196.002,0.675024,6.01881,5.66055,3.55995,5.4464,NN_Adam
0,0,0,0,0,188.466,44.9971,147.254,3.37569,3.65273,3.02557,4.20578,6.22657,NN_Adam
0,0,0,0,0,-197.933,121.299,179.306,2.59175,0.693515,0.886332,5.08576,1.75357,NN_Adam
0,0,0,0,0,-217.544,-37.2224,137.157,3.31097,1.85936,2.96943,2.91308,3.28783,NN_Adam
0,0,0,0,0,159.652,-252.47,378.264,2.13455,3.50699,5.23265,1.0731,1.90659,NN_Adam
0,0,0,0,0,471.701,126.982,184.742,0.263044,6.00159,1.12247,0.638393,2.89142,NN_Adam
0,0,0,0,0,-258.722,-307.859,165.636,4.01337,5.68526,1.98099,0.0641891,1.26648,NN_Adam
0,0,0,0,0,-119.739,-202.785,33.8274,1.03711,1.98428,2.52896,0.798339,0.324958,NN_Adam
0,0,0,0,0,36.0158,-346.013,462.293,1.67436,2.7167,5.68072,1.92282,1.34452,NN_Adam
0,0,0,0,0,-56.062,-159.574,350.431,1.23284,2.35799,4.36549,4.10308,2.27078,NN_Adam
0,0,0,0,0,-245.977,389.451,119.661,2.13398,0.0172193,0.770525,0.165888,6.07848,NN_Adam
0,0,0,0,0,-336.836,101.666,431.448,2.8481,0.155022,0.19651,2.60957,2.06914,NN_Adam
0,0,0,0,0,-321.285,294.24,343.212,2.39996,0.444288,0.784809,0.352537,0.572269,NN_Adam
0,0,0,0,0,162.404,-131.178,10.8711,2.4619,4.0172,3.73516,4.0127,6.22657,NN_Adam
0,0,0,0,0,-284.6,-211.893,176.004,0.639817,4.16618,4.9968,1.21165,0.721104,NN_Adam
0,0,0,0,0,131.771,45.8714,245.653,0.334967,4.95069,1.63253,3.11607,1.14695,NN_Adam
0,0,0,0,0,-22.3051,-283.503,134.333,1.49212,1.86541,1.22071,2.51216,1.72265,NN_Adam
0,0,0,0,0,297.497,331.199,8.54687,3.9805,3.17038,0.208847,1.82235,4.3676,NN_Adam
0,0,0,0,0,-150.957,498.441,6.63874,1.8648,5.95843,0.0367965,1.61507,5.31042,NN_Adam
0,0,0,0,0,-246.821,-424.35,224.916,4.18548,5.91327,0.444052,2.10246,0.191397,NN_Adam
0,0,0,0,0,-528.468,75.5498,119.104,2.99958,6.02931,0.163975,1.76726,1.99764,NN_Adam
0,0,0,0,0,-293.769,-321.981,124.388,3.97276,5.63513,1.70116,0.30237,1.08158,NN_Adam
0,0,0,0,0,-80.665,-337.33,299.827,1.33599,1.99603,0.516837,2.51592,1.4549,NN_Adam
0,0,0,0,0,-325.095,-125.227,31.3257,0.36756,2.40063,1.18831,1.96222,0.996245,NN_Adam
0,0,0,0,0,468.672,228.818,273.052,0.454134,0.110478,0.11714,1.71215,5.73413,NN_Adam
0,0,0,0,0,-98.6787,146.598,337.749,2.16318,2.66957,4.68802,0.503378,5.93834,NN_Adam
0,0,0,0,0,163.334,-108.801,243.2,5.6954,4.62023,3.28291,0.511682,0.955645,NN_Adam
0,0,0,0,0,-46.8758,-101.097,98.775,4.27823,1.12569,5.09233,5.74697,5.26321,NN_Adam
0,0,0,0,0,-287.662,220.041,199.037,2.48853,0.616537,0.527248,5.88023,6.07848,NN_Adam
0,0,0,0,0,-443.116,147.359,256.324,2.82032,5.98284,1.30526,0.755723,5.86949,NN_Adam
0,0,0,0,0,-256.28,-245.584,208.912,0.76383,4.05997,5.021,1.21705,0.721104,NN_Adam
0,0,0,0,0,-181.64,-62.9507,233.545,3.47507,5.4297,3.44359,5.91954,1.26648,NN_Adam
0,0,0,0,0,-133.908,-296.561,524.633,4.28807,0.46165,0.378516,2.0044,0.165034,NN_Adam
0,0,0,0,0,-44.4866,284.093,48.3274,1.72594,4.25449,1.64768,2.38121,0.164514,NN_Adam
0,0,0,0,0,-40.3842,479.222,329.349,1.65457,0.0698227,0.803024,1.0156,2.05852,NN_Adam
0,0,0,0,0,268.137,-402.897,192.969,5.29947,5.78568,0.478506,2.18725,6.0557,NN_Adam
0,0,0,0,0,155.391,-142.748,60.0631,2.39851,4.93291,3.43977,2.86814,2.21858,NN_Adam
0,0,0,0,0,387.982,20.3241,86.433,3.19387,2.50024,0.706597,2.23175,5.88884,NN_Adam
0,0,0,0,0,33.2335,-229.342,237.865,1.71466,4.32988,4.86561,0.583181,1.34452,NN_Adam
0,0,0,0,0,-50.7675,-394.822,81.534,1.44277,2.5012,0.854809,1.9931,1.72265,NN_Adam
0,0,0,0,0,109.362,470.274,119.988,1.3422,6.20338,0.781237,0.382075,5.82413,NN_Adam
0,0,0,0,0,281.334,-292.04,17.5981,2.33745,3.46564,0.645612,0.456622,4.79934,NN_Adam
0,0,0,0,0,-279.353,405.469,333.624,2.17389,0.196968,0.539209,1.14064,0.572269,NN_Adam
0,0,0,0,0,-351.368,-67.2947,437.692,0.188959,2.13354,0.303811,1.93675,1.88987,NN_Adam
0,0,0,0,0,88.4977,367.061,223.189,1.334,0.259353,1.30473,5.81931,1.38371,NN_Adam
0,0,0,0,0,-142.176,417.051,272.21,1.89925,5.67572,1.27264,1.54772,0.486989,NN_Adam
0,0,0,0,0,-293.996,-264.922,65.8416,3.87495,0.122373,0.597636,6.07963,0.954884,NN_Adam
0,0,0,0,0,240.659,-42.7508,121.548,2.96562,3.5827,3.75894,4.01538,6.22657,NN_Adam
0,0,0,0,0,-26.3222,-153.577,342.191,1.40093,3.99165,4.65874,0.728206,1.34452,NN_Adam
0,0,0,0,0,-446.943,141.742,395.747,2.83469,0.314635,0.194232,1.72916,2.06914,NN_Adam
0,0,0,0,0,-348.941,32.4849,464.769,3.04866,0.0495859,1.18531,1.33198,1.11345,NN_Adam
0,0,0,0,0,-1.31835,375.019,212.158,1.57411,6.25062,1.75956,5.83209,4.84654,NN_Adam
0,0,0,0,0,-176.906,-183.317,429.888,0.803074,1.50478,1.74707,0.742099,1.88987,NN_Adam
0,0,0,0,0,183.259,-477.733,61.7469,5.07862,5.72895,0.315951,1.93876,6.27677,NN_Adam
0,0,0,0,0,120.157,444.492,244.933,1.30668,0.109182,1.00404,0.271673,1.38371,NN_Adam
0,0,0,0,0,-108.164,289.316,560.176,1.92843,0.786638,0.525616,1.17699,5.36892,NN_Adam
0,0,0,0,0,128.534,146.237,36.414,3.99083,5.14585,3.41554,2.77368,0.353671,NN_Adam
0,0,0,0,0,-148.371,-420.342,317.069,4.37301,0.674717,0.28481,0.438495,0.191397,NN_Adam
0,0,0,0,0,-27.2543,175.348,389.729,1.72499,1.02603,4.3472,4.13717,6.17791,NN_Adam
0,0,0,0,0,-229.99,-26.0803,95.9087,0.112836,2.61449,6.11251,3.7147,3.84344,NN_Adam
0,0,0,0,0,-114.077,-311.298,518.851,4.36085,0.44586,0.361238,2.02864,0.165034,NN_Adam
0,0,0,0,0,-230.452,25.5535,312.016,3.03098,1.92434,3.4039,3.16462,3.28783,NN_Adam
0,0,0,0,0,-313.119,228.403,434.125,2.51127,0.924317,0.291906,0.524328,2.03274,NN_Adam
0,0,0,0,0,-210.145,88.2662,528.725,2.74379,1.98722,5.10606,1.47259,5.93834,NN_Adam
0,0,0,0,0,103.238,-196.899,341.902,2.05351,2.53916,4.58646,3.84032,2.27078,NN_Adam
0,0,0,0,0,238.536,-182.055,316.999,2.48949,3.02389,0.561331,6.10517,2.38395,NN_Adam
0,0,0,0,0,220.16,212.04,149.331,0.766687,4.88004,1.18279,2.8041,4.54565,NN_Adam
0,0,0,0,0,-361.252,188.605,484.069,2.65997,0.568443,0.158648,1.69508,2.39757,NN_Adam
0,0,0,0,0,-37.293,-59.2983,146.16,1.00937,6.18259,2.18028,3.12663,5.50527,NN_Adam
0,0,0,0,0,100.871,381.118,145.077,1.31197,0.187582,0.960341,5.91891,1.38371,NN_Adam
0,0,0,0,0,386.855,-164.709,314.2,2.73883,2.46259,0.811494,1.02266,2.71482,NN_Adam
0,0,0,0,0,336.478,-171.246,84.163,2.67071,3.37571,0.851129,0.0454976,3.16442,NN_Adam
0,0,0,0,0,-434.951,-287.502,268.184,3.72561,0.073074,0.140463,1.73991,0.384745,NN_Adam
0,0,0,0,0,-174.451,-73.6555,553.794,3.54111,2.0479,5.128,1.53149,5.93834,NN_Adam
0,0,0,0,0,-369.445,-184.178,385.318,3.60382,6.22428,0.480112,2.23216,3.41488,NN_Adam
0,0,0,0,0,-37.6212,229.835,292.071,1.73272,0.564184,3.9279,4.46297,6.17791,NN_Adam
0,0,0,0,0,-171.547,-26.1141,282.003,3.29249,1.23215,2.30477,4.50545,0.988303,NN_Adam
0,0,0,0,0,282.43,-170.56,289.895,2.59824,2.99696,0.726417,6.1623,2.38395,NN_Adam
0,0,0,0,0,-37.4219,486.097,172.564,1.64745,0.241842,0.407339,0.478588,0.458874,NN_Adam
0,0,0,0,0,-388.492,72.5741,144.03,2.95693,0.300365,0.717181,5.98444,1.75357,NN_Adam
0,0,0,0,0,-370.969,-202.273,30.7537,0.499151,2.88212,0.437923,2.04449,0.996245,NN_Adam
0,0,0,0,0,-316.32,-284.327,85.4132,3.87378,5.58682,1.72036,0.182354,1.08158,NN_Adam
0,0,0,0,0,-432.839,151.667,301.221,2.80454,6.0799,1.25105,0.843149,5.86949,NN_Adam
0,0,0,0,0,110.183,202.857,130.934,1.07318,4.55998,1.29014,3.10268,4.54565,NN_Adam
0,0,0,0,0,286.773,-154.771,382.295,2.64653,2.76623,0.547277,0.212793,2.38395,NN_Adam
0,0,0,0,0,364.125,289.712,270.721,0.671957,0.20001,5.6495,2.76236,5.4464,NN_Adam
0,0,0,0,0,152.104,-271.356,8.85074,2.08136,3.83196,0.672423,6.0504,4.79934,NN_Adam
0,0,0,0,0,-259.469,-328.378,234.593,0.901888,3.43588,5.12546,2.29518,0.721104,NN_Adam
0,0,0,0,0,-374.802,75.9746,251.057,2.94143,5.73778,2.07799,0.267637,5.86949,NN_Adam
0,0,0,0,0,498.955,141.132,260.684,0.275604,6.27101,0.199913,1.81137,2.89142,NN_Adam
0,0,0,0,0,-481.187,-52.0332,349.16,3.24926,0.124591,0.245378,1.86483,0.322384,NN_Adam
0,0,0,0,0,-428.769,-225.802,230.272,3.62609,5.90295,0.44627,2.15625,0.384745,NN_Adam
0,0,0,0,0,-128.127,-146.771,600.644,3.99464,0.809231,0.354407,1.97163,5.93834,NN_Adam
0,0,0,0,0,-271.473,-267.759,317.476,0.77841,2.0999,0.565607,2.16236,1.46502,NN_Adam
0,0,0,0,0,-136.978,-274.051,570.916,4.24883,0.853301,0.119073,1.7153,0.165034,NN_Adam
0,0,0,0,0,175.978,-356.234,159.988,2.02956,3.42594,0.328818,0.292457,4.79934,NN_Adam
0,0,0,0,0,-183.612,334.216,0.909924,5.21464,2.80536,0.53956,2.26354,2.53861,NN_Adam
0,0,0,0,0,109.837,-27.8913,240.983,6.03411,4.60331,3.82579,0.0928138,0.955645,NN_Adam
0,0,0,0,0,-312.513,-79.892,223.336,3.39169,0.795195,0.48951,5.71554,0.458783,NN_Adam
0,0,0,0,0,493.138,-135.823,131.655,6.01437,5.80836,0.375305,1.99224,1.50097,NN_Adam
0,0,0,0,0,-102.139,-133.303,157.723,4.0584,5.06286,3.83757,5.6567,1.26648,NN_Adam
0,0,0,0,0,-115.568,-452.851,262.002,4.46227,5.92592,0.481477,2.22222,0.191397,NN_Adam
0,0,0,0,0,-263.683,331.973,105.022,2.2419,0.222415,0.512484,6.24495,6.07848,NN_Adam
0,0,0,0,0,137.121,-297.164,415.878,2.00297,3.24851,5.2922,1.47144,1.90659,NN_Adam
0,0,0,0,0,117.355,-294.058,322.641,5.09195,1.17931,0.160879,6.04072,2.87431,NN_Adam
0,0,0,0,0,-280.858,394.048,210.941,2.18994,0.0245445,0.880341,0.45223,6.07848,NN_Adam
0,0,0,0,0,131.349,108.316,52.0543,3.8311,5.3238,3.22841,2.77802,0.353671,NN_Adam
0,0,0,0,0,-236.353,202.076,541.676,2.43418,0.710629,0.769404,0.911078,2.39757,NN_Adam
0,0,0,0,0,-152.979,222.935,365.361,2.17225,1.58588,6.02048,6.2142,1.23374,NN_Adam
0,0,0,0,0,-406.297,-98.1841,62.5143,3.37859,0.0522239,0.629959,6.21551,0.721104,NN_Adam
0,0,0,0,0,368.31,-330.7,33.8921,5.55142,5.60185,0.32262,2.07606,0.00805729,NN_Adam
0,0,0,0,0,137.321,-61.4255,143.229,2.72067,3.86841,2.54344,4.19663,6.22657,NN_Adam
0,0,0,0,0,-119.491,251.24,166.161,2.01462,4.43444,1.9529,2.25383,0.486989,NN_Adam
0,0,0,0,0,-441.797,78.6603,423.531,2.96534,0.353886,0.192179,1.80269,2.06914,NN_Adam
0,0,0,0,0,325.556,353.477,160.055,0.826514,0.00784415,5.54347,2.79038,5.4464,NN_Adam
0,0,0,0,0,178.489,509.64,131.356,1.23386,6.19186,0.0497905,1.63091,1.38371,NN_Adam
0,0,0,0,0,144.186,-306.451,110.151,2.01046,2.06053,1.86069,1.16105,5.01784,NN_Adam
0,0,0,0,0,493.639,49.8274,191.329,0.100295,5.86504,1.09566,0.997329,2.89142,NN_Adam
0,0,0,0,0,264.393,-163.836,87.5618,2.58668,3.81687,4.24051,3.38874,6.22657,NN_Adam
0,0,0,0,0,259.686,-452.118,222.232,5.23371,6.13795,0.248739,1.86263,1.80074,NN_Adam
0,0,0,0,0,-110.731,245.219,117.61,1.99462,4.24544,1.86611,2.39487,0.486989,NN_Adam
0,0,0,0,0,-132.427,-330.436,26.3899,1.18948,2.43994,1.21033,1.85458,6.08012,NN_Adam
0,0,0,0,0,-417.182,-208.96,114.348,3.60582,5.5301,0.50488,2.33065,0.384745,NN_Adam
0,0,0,0,0,-461.195,39.8817,97.3139,3.05523,6.13444,0.925882,0.200431,1.75357,NN_Adam
0,0,0,0,0,-152.443,40.0569,144.447,2.88439,0.540203,1.00565,4.68296,0.914063,NN_Adam
0,0,0,0,0,151.867,490.249,238.705,1.27029,6.17191,0.715625,1.11508,1.38371,NN_Adam
0,0,0,0,0,-394.444,253.359,130.053,2.5705,6.00721,1.17115,0.298815,0.999488,NN_Adam
0,0,0,0,0,-469.348,50.8938,43.3494,3.03336,5.37774,0.676076,2.0268,0.82735,NN_Adam
0,0,0,0,0,-167.332,127.936,603.406,2.48856,0.832323,0.362359,1.83726,3.33779,NN_Adam
0,0,0,0,0,15.2772,289.055,153.217,1.51788,2.01692,3.71858,1.82283,1.68825,NN_Adam
0,0,0,0,0,500.372,53.1732,185.891,0.105751,5.81809,0.598647,1.86497,2.89142,NN_Adam
0,0,0,0,0,224.067,-440.292,165.645,5.18297,5.76797,0.453708,2.1272,6.0557,NN_Adam
0,0,0,0,0,-47.2623,218.921,455.315,1.78343,0.989097,5.01331,3.53227,6.17791,NN_Adam
0,0,0,0,0,-354.621,373.257,128.942,2.3304,5.88049,0.213949,2.07647,0.999488,NN_Adam
0,0,0,0,0,-444.15,168.933,110.286,2.77798,0.426468,6.11296,0.644543,4.41349,NN_Adam
0,0,0,0,0,-78.6773,-113.451,311.603,0.964536,2.17852,4.22723,4.49319,2.27078,NN_Adam
0,0,0,0,0,-481.866,-184.095,169.988,3.50654,5.92716,0.339177,1.96073,0.384745,NN_Adam
0,0,0,0,0,296.129,-238.516,444.337,5.60469,1.12704,5.12561,2.43716,0.586595,NN_Adam
0,0,0,0,0,167.042,441.356,32.8359,1.20899,0.0468032,5.1812,2.60692,1.11678,NN_Adam
0,0,0,0,0,157.993,-273.445,350.47,2.09454,3.58583,5.24607,1.0538,1.90659,NN_Adam
0,0,0,0,0,-82.8318,326.931,146.784,1.81886,6.10392,2.05621,5.49207,4.84654,NN_Adam
0,0,0,0,0,127.332,-385.774,105.981,1.88947,2.56215,0.55109,2.23801,4.79934,NN_Adam
0,0,0,0,0,86.1345,213.93,302.251,1.188,0.629803,3.94641,4.41828,6.17791,NN_Adam
0,0,0,0,0,-301.498,-347.384,294.95,3.99729,6.07154,1.25944,0.819296,3.41488,NN_Adam
0,0,0,0,0,62.4933,442.164,64.7996,1.43032,0.0613317,0.493582,0.169053,5.82413,NN_Adam
0,0,0,0,0,197.189,308.949,281.845,1.00273,1.5933,4.25758,2.1709,2.83862,NN_Adam
0,0,0,0,0,-172.222,251.014,546.231,2.17183,0.907457,0.575962,0.802289,2.03274,NN_Adam
0,0,0,0,0,-291.712,283.772,397.862,2.36993,0.554761,0.807675,0.37979,0.572269,NN_Adam
0,0,0,0,0,-274.867,52.059,158.512,6.0959,2.46099,6.08555,3.51009,3.84344,NN_Adam
0,0,0,0,0,-264.301,54.2246,229.256,6.08068,1.44418,2.37384,0.833866,0.906191,NN_Adam
0,0,0,0,0,-104.805,354.157,395.046,1.85834,1.19984,6.16625,0.415152,1.23374,NN_Adam
0,0,0,0,0,180.275,-389.91,393.452,5.14538,0.453329,0.770112,0.586894,5.34562,NN_Adam
0,0,0,0,0,-382.069,219.654,199.372,2.61967,6.07465,1.45534,0.122367,0.999488,NN_Adam
0,0,0,0,0,-20.1886,455.922,212.032,1.61496,0.430191,0.414325,0.245523,0.458874,NN_Adam
0,0,0,0,0,-68.3531,227.278,421.111,1.86295,1.01414,4.68153,3.68208,6.17791,NN_Adam
0,0,0,0,0,-324.732,175.77,295.901,2.64535,0.096157,1.74044,6.03418,0.999488,NN_Adam
0,0,0,0,0,-298.788,216.911,246.637,2.51369,0.049408,1.76477,5.85907,0.999488,NN_Adam
0,0,0,0,0,-508.399,102.311,68.5162,2.9429,5.7976,0.276894,1.88007,4.41349,NN_Adam
0,0,0,0,0,-472.13,-27.4448,249.946,3.19954,5.88835,0.53349,2.15436,0.322384,NN_Adam
0,0,0,0,0,224.666,-152.338,195.711,2.54535,1.54549,2.42752,0.769089,1.09903,NN_Adam
0,0,0,0,0,-264.068,160.204,563.606,2.596,0.826102,0.444715,1.22436,2.39757,NN_Adam
0,0,0,0,0,165.044,297.723,125.884,1.06446,5.81243,5.50699,3.76865,5.4464,NN_Adam
0,0,0,0,0,198.966,-78.0784,25.7495,2.76726,3.81727,3.85216,4.13182,6.22657,NN_Adam
0,0,0,0,0,425.089,1.31489,98.8099,3.14454,2.65508,0.548674,2.05026,5.88884,NN_Adam
0,0,0,0,0,-284.723,-93.0512,331.051,3.4569,5.92952,2.39959,0.0959293,1.26648,NN_Adam
0,0,0,0,0,56.5722,-70.3994,242.106,2.24743,3.54945,2.51426,3.90591,6.22657,NN_Adam
0,0,0,0,0,286.742,-243.692,497.071,5.57852,0.456149,0.282923,1.90133,0.586595,NN_Adam
0,0,0,0,0,-163.226,1.62463,95.0518,3.13159,0.183869,1.29298,4.64555,0.914063,NN_Adam
0,0,0,0,0,-112.425,-517.607,252.708,4.49847,0.174107,0.0292928,1.60632,0.191397,NN_Adam
0,0,0,0,0,240.45,245.829,276.657,0.796154,5.54667,0.928306,2.65331,0.0620472,NN_Adam
0,0,0,0,0,-14.5576,-164.169,78.8764,1.48225,1.59513,3.15267,0.381682,1.73232,NN_Adam
0,0,0,0,0,172.655,137.854,254.473,0.673665,5.0717,1.47426,2.86448,0.786399,NN_Adam
0,0,0,0,0,273.384,93.4784,26.2985,0.329368,4.66401,2.70211,0.0855961,1.59582,NN_Adam
0,0,0,0,0,-179.283,-77.8335,222.783,3.55119,5.34389,3.45374,5.93281,1.26648,NN_Adam
0,0,0,0,0,323.738,-73.161,76.5677,2.91926,3.75616,4.46797,3.28507,6.22657,NN_Adam
0,0,0,0,0,456.466,0.171543,46.3554,3.14192,3.11706,0.187216,1.79738,5.88884,NN_Adam
0,0,0,0,0,-178.298,48.3896,274.993,2.87653,1.13275,2.2746,4.55269,0.988303,NN_Adam
0,0,0,0,0,-130.731,215.876,64.1016,2.11509,4.1359,1.63839,2.62483,0.164514,NN_Adam
0,0,0,0,0,45.4132,345.212,11.7611,1.43991,0.95216,4.73062,1.15121,1.11678,NN_Adam
0,0,0,0,0,3.71385,182.047,215.541,1.55032,3.15233,3.9829,0.573327,1.68825,NN_Adam
0,0,0,0,0,242.883,-188.54,155.546,2.48125,1.90548,2.23152,0.688249,0.246225,NN_Adam
0,0,0,0,0,308.585,-178.468,340.791,2.61712,2.75932,0.731247,0.228463,2.38395,NN_Adam
0,0,0,0,0,189.14,-165.203,387.842,5.56453,1.92318,3.89109,2.84133,0.586595,NN_Adam
0,0,0,0,0,191.456,101.512,154.025,0.487369,4.563,3.35919,0.0498041,1.59582,NN_Adam
0,0,0,0,0,-219.989,-35.9724,116.442,3.30352,1.78398,3.0057,2.84402,3.28783,NN_Adam
0,0,0,0,0,187.265,435.978,336.99,1.16504,6.26182,0.362253,1.97795,2.53824,NN_Adam
0,0,0,0,0,-0.407751,-27.4778,71.1011,1.55586,0.10016,2.28723,3.33101,0.353671,NN_Adam
0,0,0,0,0,311.784,-426.817,157.899,5.34299,6.07578,0.565469,1.19186,6.0557,NN_Adam
0,0,0,0,0,61.8426,450.726,336.978,1.43426,0.0808595,1.05331,0.692211,2.05852,NN_Adam
0,0,0,0,0,-325.157,167.352,150.67,2.6661,0.214766,1.10137,5.7106,1.75357,NN_Adam
0,0,0,0,0,229.17,-282.782,353.011,5.39334,0.654442,0.977095,6.11547,5.34562,NN_Adam
0,0,0,0,0,-250.471,-274.48,81.9865,3.97241,0.24488,0.530337,5.94318,0.954884,NN_Adam
0,0,0,0,0,262.547,82.0985,230.034,3.44448,3.3829,4.01103,3.60548,6.22657,NN_Adam
0,0,0,0,0,-350.483,-30.7096,18.7992,3.22891,4.74939,1.0109,2.54075,0.82735,NN_Adam
0,0,0,0,0,-347.767,355.982,323.678,2.34447,0.100631,0.217442,1.83078,0.572269,NN_Adam
0,0,0,0,0,360.407,-39.66,286.473,3.03203,2.20878,1.57566,0.471269,2.71482,NN_Adam
0,0,0,0,0,347.581,-257.546,397.97,5.64542,1.03894,5.27963,2.07936,0.586595,NN_Adam
0,0,0,0,0,115.802,-503.34,85.4514,4.93856,5.78709,0.313436,1.92317,6.27677,NN_Adam
0,0,0,0,0,-138.511,300.975,179.004,2.0018,4.77047,1.81089,2.0145,0.486989,NN_Adam
0,0,0,0,0,-111.85,-368.973,344.817,1.27622,2.57498,5.82614,2.59707,2.04068,NN_Adam
0,0,0,0,0,-258.842,435.423,192.615,2.10705,6.24135,0.734338,0.720403,6.07848,NN_Adam
0,0,0,0,0,94.266,220.864,171.043,1.16717,0.469523,2.21097,4.66321,4.84654,NN_Adam
0,0,0,0,0,-87.5606,-179.845,385.481,4.25935,2.63305,3.85679,2.03516,0.341132,NN_Adam
0,0,0,0,0,57.3451,225.791,246.813,1.32198,0.2151,3.89142,4.70364,6.17791,NN_Adam
0,0,0,0,0,-283.854,-13.1822,51.8473,0.046319,2.76873,6.19773,3.35923,3.84344,NN_Adam
0,0,0,0,0,-394.391,-130.706,238.03,3.46153,0.401821,0.828185,6.16206,0.458783,NN_Adam
0,0,0,0,0,-109.489,249.678,57.45,1.98382,4.20551,1.6486,2.48771,0.164514,NN_Adam
0,0,0,0,0,3.76549,-192.369,64.6178,1.59025,1.78356,2.93637,0.463822,1.73232,NN_Adam
0,0,0,0,0,-315.042,-361.723,7.96676,3.99577,5.82908,0.823303,0.617241,0.444879,NN_Adam
